x_var,y_var,point,diff_x,diff_y,distance,theta,diff_theta,cumulative_distance,r,cumulative_distance_10_actual,cumulative_distance_10_dummy,height,diff_height,_merge,grade
3973.3333,2600,613,-13.333496,13.333252,.019460782,-.7854073,-.000018298626,17.107447,1063.5106,171.07446,171,.57567567,0,Master only (1),0
3960,2626.6667,614,-13.333252,26.666748,.03077014,-.46364394,.32176337,17.138218,.095629714,171.38217,171,.57567567,0,Master only (1),0
3946.6667,2640,615,-13.333252,13.333252,.019460604,-.78539819,-.32175425,17.157679,.060482819,171.57678,171,.57567567,0,Master only (1),0
3933.3333,2653.3333,616,-13.333496,13.333252,.019460782,-.7854073,-9.1195107e-06,17.177139,2133.9722,171.77139,171,.57567567,0,Master only (1),0
3920,2666.6667,617,-13.333252,13.333496,.019460782,-.78538901,.000018298626,17.1966,1063.5106,171.966,171,.57567567,0,Master only (1),0
3906.6667,2680,618,-13.333252,13.333252,.019460604,-.78539819,-9.1791153e-06,17.216061,2120.0957,172.16061,172,.58108109,.005405426,Matched (3),.2777625
3893.3333,2693.3333,619,-13.333496,13.333252,.019460782,-.7854073,-9.1195107e-06,17.235521,2133.9722,172.35521,172,.58108109,.005405426,Matched (3),.27775994
3880,2706.6667,620,-13.333252,13.333496,.019460782,-.78538901,.000018298626,17.254982,1063.5106,172.54982,172,.58108109,.005405426,Matched (3),.27775994
3853.3333,2733.3333,621,-26.666748,26.666504,.038921382,-.78540272,-.000013709068,17.293903,2839.0977,172.93903,172,.58108109,.005405426,Matched (3),.13888063
3826.6667,2746.6667,622,-26.666504,13.333496,.030770028,-1.1071414,-.32173866,17.324673,.095636711,173.24673,173,.58108109,0,Matched (3),0
3813.3333,2760,623,-13.333496,13.333252,.019460782,-.7854073,.32173407,17.344133,.060487166,173.44133,173,.58108109,0,Matched (3),0
3786.6667,2773.3333,624,-26.666504,13.333252,.030769916,-1.1071488,-.32174146,17.374905,.095635533,173.74905,173,.58108109,0,Matched (3),0
3760,2760,625,-26.666748,-13.333252,.03077014,-2.0344403,-.92729151,17.405674,.033182811,174.05673,174,.57567567,-.005405426,Matched (3),-.17567116
3733.3333,2760,626,-26.666748,0,.0275217,-1.5707964,.46364391,17.433195,.059359562,174.33195,174,.57567567,-.005405426,Matched (3),-.19640596
3706.6667,2760,627,-26.666504,0,.027521448,-1.5707964,0,17.460716,50000,174.60716,174,.57567567,-.005405426,Matched (3),-.19640777
3680,2760,628,-26.666748,0,.0275217,-1.5707964,0,17.488239,50000,174.88239,174,.57567567,-.005405426,Matched (3),-.19640596
3653.3333,2746.6667,629,-26.666748,-13.333252,.03077014,-2.0344403,-.46364391,17.519009,.06636589,175.19009,175,.57567567,0,Master only (1),0
3640,2733.3333,630,-13.333252,-13.333496,.019460782,-2.3562036,-.32176328,17.538469,.060481675,175.38469,175,.57567567,0,Master only (1),0
3640,2706.6667,631,0,-26.666504,.027521448,3.1415927,5.4977961,17.56599,.0050059054,175.65991,175,.57567567,0,Master only (1),0
3653.3333,2693.3333,632,13.333252,-13.333496,.019460782,2.3562036,-.78538918,17.585451,.024778521,175.85451,175,.57567567,0,Master only (1),0
3653.3333,2680,633,0,-13.333252,.013760724,3.1415927,.78538918,17.599213,.017520899,175.99213,175,.57567567,0,Master only (1),0
3666.6667,2666.6667,634,13.333496,-13.333252,.019460782,2.3561854,-.7854073,17.618673,.024777949,176.18674,176,.57567567,0,Matched (3),0
3693.3333,2653.3333,635,26.666504,-13.333496,.030770028,2.0344512,-.32173419,17.649443,.095638044,176.49443,176,.57567567,0,Matched (3),0
3706.6667,2640,636,13.333496,-13.333252,.019460782,2.3561854,.32173419,17.668903,.060487144,176.68903,176,.57567567,0,Matched (3),0
3733.3333,2626.6667,637,26.666504,-13.333252,.030769916,2.0344439,-.32174158,17.699675,.095635496,176.99675,176,.57567567,0,Matched (3),0
3760,2613.3333,638,26.666748,-13.333496,.030770252,2.0344477,3.8146973e-06,17.730444,8066.2368,177.30444,177,.57567567,0,Master only (1),0
3773.3333,2600,639,13.333252,-13.333252,.019460604,2.3561945,.32174683,17.749905,.060484212,177.49905,177,.57567567,0,Master only (1),0
3786.6667,2586.6667,640,13.333496,-13.333252,.019460782,2.3561854,-9.0599060e-06,17.769365,2148.0115,177.69365,177,.57567567,0,Master only (1),0
3800,2573.3333,641,13.333252,-13.333496,.019460782,2.3562036,.000018119812,17.788826,1074.0057,177.88826,177,.57567567,0,Master only (1),0
3813.3333,2560,642,13.333252,-13.333252,.019460604,2.3561945,-9.0599060e-06,17.808287,2147.9917,178.08287,178,.57567567,0,Matched (3),0
3826.6667,2546.6667,643,13.333496,-13.333252,.019460782,2.3561854,-9.0599060e-06,17.827747,2148.0115,178.27747,178,.57567567,0,Matched (3),0
3840,2533.3333,644,13.333252,-13.333496,.019460782,2.3562036,.000018119812,17.847208,1074.0057,178.47208,178,.57567567,0,Matched (3),0
3866.6667,2520,645,26.666748,-13.333252,.03077014,2.0344403,-.32176328,17.877979,.095629744,178.77979,178,.57567567,0,Matched (3),0
3880,2506.6667,646,13.333252,-13.333252,.019460604,2.3561945,.32175422,17.89744,.060482822,178.9744,178,.57567567,0,Matched (3),0
3906.6667,2493.3333,647,26.666748,-13.333496,.030770252,2.0344477,-.32174683,17.928209,.095634982,179.28209,179,.57567567,0,Master only (1),0
3933.3333,2480,648,26.666504,-13.333252,.030769916,2.0344439,-3.8146973e-06,17.958979,8066.1489,179.58978,179,.57567567,0,Master only (1),0
3946.6667,2466.6667,649,13.333496,-13.333252,.019460782,2.3561854,.32174158,17.978441,.060485754,179.78441,179,.57567567,0,Master only (1),0
3973.3333,2453.3333,650,26.666504,-13.333496,.030770028,2.0344512,-.32173419,18.009211,.095638044,180.0921,180,.57567567,0,Matched (3),0
3986.6667,2440,651,13.333496,-13.333252,.019460782,2.3561854,.32173419,18.028671,.060487144,180.28671,180,.57567567,0,Matched (3),0
4000,2426.6667,652,13.333252,-13.333252,.019460604,2.3561945,9.0599060e-06,18.048132,2147.9917,180.48132,180,.57567567,0,Matched (3),0
4013.3333,2413.3333,653,13.333252,-13.333496,.019460782,2.3562036,9.0599060e-06,18.067593,2148.0115,180.67593,180,.57567567,0,Matched (3),0
4026.6667,2400,654,13.333496,-13.333252,.019460782,2.3561854,-.000018119812,18.087053,1074.0057,180.87053,180,.57567567,0,Matched (3),0
4040,2386.6667,655,13.333252,-13.333252,.019460604,2.3561945,9.0599060e-06,18.106514,2147.9917,181.06514,181,.5702703,-.0054053664,Matched (3),-.27775943
4053.3333,2373.3333,656,13.333252,-13.333496,.019460782,2.3562036,9.0599060e-06,18.125975,2148.0115,181.25975,181,.5702703,-.0054053664,Matched (3),-.2777569
4080,2360,657,26.666748,-13.333252,.03077014,2.0344403,-.32176328,18.156744,.095629744,181.56744,181,.5702703,-.0054053664,Matched (3),-.17566922
4093.3333,2346.6667,658,13.333252,-13.333252,.019460604,2.3561945,.32175422,18.176205,.060482822,181.76205,181,.5702703,-.0054053664,Matched (3),-.27775943
4106.6665,2333.3333,659,13.333252,-13.333496,.019460782,2.3562036,9.0599060e-06,18.195665,2148.0115,181.95665,181,.5702703,-.0054053664,Matched (3),-.2777569
4120,2320,660,13.333496,-13.333252,.019460782,2.3561854,-.000018119812,18.215128,1074.0057,182.15128,182,.55945945,-.010810852,Matched (3),-.55551988
4133.3335,2306.6667,661,13.333496,-13.333252,.019460782,2.3561854,0,18.234589,50000,182.34589,182,.55945945,-.010810852,Matched (3),-.55551988
4146.6665,2293.3333,662,13.333008,-13.333496,.019460604,2.3562129,.000027418137,18.254049,709.77118,182.5405,182,.55945945,-.010810852,Matched (3),-.555525
4160,2280,663,13.333496,-13.333252,.019460782,2.3561854,-.000027418137,18.27351,709.77771,182.73511,182,.55945945,-.010810852,Matched (3),-.55551988
4173.3335,2266.6667,664,13.333496,-13.333252,.019460782,2.3561854,0,18.292971,50000,182.9297,182,.55945945,-.010810852,Matched (3),-.55551988
4186.6665,2280,665,13.333008,13.333252,.019460423,.78538901,-1.5707965,18.312431,.012388889,183.12431,183,.55945945,0,Master only (1),0
4200,2293.3333,666,13.333496,13.333252,.019460782,.7854073,.000018298626,18.331892,1063.5106,183.31892,183,.55945945,0,Master only (1),0
4200,2306.6667,667,0,13.333496,.013760976,0,-.7854073,18.345652,.017520815,183.45651,183,.55945945,0,Master only (1),0
4200,2320,668,0,13.333252,.013760724,0,0,18.359413,50000,183.59413,183,.55945945,0,Master only (1),0
4200,2333.3333,669,0,13.333252,.013760724,0,0,18.373173,50000,183.73172,183,.55945945,0,Master only (1),0
4200,2346.6667,670,0,13.333496,.013760976,0,0,18.386934,50000,183.86934,183,.55945945,0,Master only (1),0
4200,2360,671,0,13.333252,.013760724,0,0,18.400696,50000,184.00696,184,.55945945,0,Master only (1),0
4200,2373.3333,672,0,13.333252,.013760724,0,0,18.414455,50000,184.14456,184,.55945945,0,Master only (1),0
4200,2386.6667,673,0,13.333496,.013760976,0,0,18.428217,50000,184.28217,184,.55945945,0,Master only (1),0
4200,2400,674,0,13.333252,.013760724,0,0,18.441978,50000,184.41978,184,.55945945,0,Master only (1),0
4186.6665,2413.3333,675,-13.333496,13.333252,.019460782,-.7854073,-.7854073,18.461439,.024777949,184.6144,184,.55945945,0,Master only (1),0
4173.3335,2426.6667,676,-13.333008,13.333496,.019460604,-.78537983,.000027477741,18.4809,708.23157,184.80899,184,.55945945,0,Master only (1),0
4160,2440,677,-13.333496,13.333252,.019460782,-.7854073,-.000027477741,18.50036,708.2381,185.0036,185,.55945945,0,Matched (3),0
4146.6665,2453.3333,678,-13.333496,13.333252,.019460782,-.7854073,0,18.519821,50000,185.19821,185,.55945945,0,Matched (3),0
4133.3335,2480,679,-13.333008,26.666748,.030770028,-.46363664,.32177067,18.550591,.095627204,185.50591,185,.55945945,0,Matched (3),0
4120,2493.3333,680,-13.333496,13.333252,.019460782,-.7854073,-.32177067,18.570051,.060480285,185.70052,185,.55945945,0,Matched (3),0
4106.6665,2520,681,-13.333496,26.666748,.030770252,-.46365127,.32175604,18.600822,.09563224,186.00822,186,.55945945,0,Master only (1),0
4093.3333,2533.3333,682,-13.333252,13.333252,.019460604,-.78539819,-.32174692,18.620283,.060484197,186.20284,186,.55945945,0,Master only (1),0
4080,2546.6667,683,-13.333252,13.333496,.019460782,-.78538901,9.1791153e-06,18.639744,2120.1152,186.39743,186,.55945945,0,Master only (1),0
4066.6667,2560,684,-13.333252,13.333252,.019460604,-.78539819,-9.1791153e-06,18.659204,2120.0957,186.59204,186,.55945945,0,Master only (1),0
4053.3333,2586.6667,685,-13.333496,26.666748,.030770252,-.46365127,.32174692,18.689974,.095634952,186.89973,186,.55945945,0,Master only (1),0
4040,2600,686,-13.333252,13.333252,.019460604,-.78539819,-.32174692,18.709435,.060484197,187.09435,187,.55405408,-.0054053664,Matched (3),-.27775943
4026.6667,2613.3333,687,-13.333252,13.333252,.019460604,-.78539819,0,18.728895,50000,187.28896,187,.55405408,-.0054053664,Matched (3),-.27775943
4013.3333,2640,688,-13.333496,26.666748,.030770252,-.46365127,.32174692,18.759665,.095634952,187.59665,187,.55405408,-.0054053664,Matched (3),-.17566858
4000,2653.3333,689,-13.333252,13.333252,.019460604,-.78539819,-.32174692,18.779125,.060484197,187.79126,187,.55405408,-.0054053664,Matched (3),-.27775943
3986.6667,2666.6667,690,-13.333252,13.333496,.019460782,-.78538901,9.1791153e-06,18.798586,2120.1152,187.98586,187,.55405408,-.0054053664,Matched (3),-.2777569
3973.3333,2680,691,-13.333496,13.333252,.019460782,-.7854073,-.000018298626,18.818048,1063.5106,188.18048,188,.55405408,0,Master only (1),0
3960,2693.3333,692,-13.333252,13.333252,.019460604,-.78539819,9.1195107e-06,18.837509,2133.9526,188.37509,188,.55405408,0,Master only (1),0
3960,2720,693,0,26.666748,.0275217,0,.78539819,18.86503,.035041716,188.6503,188,.55405408,0,Master only (1),0
3960,2746.6667,694,0,26.666748,.0275217,0,0,18.892551,50000,188.92551,188,.55405408,0,Master only (1),0
3973.3333,2773.3333,695,13.333252,26.666504,.030769916,.4636476,.4636476,18.923321,.066364877,189.23322,189,.54864866,-.005405426,Matched (3),-.17567243
3986.6667,2800,696,13.333496,26.666748,.030770252,.46365127,3.6656857e-06,18.954092,8394.1328,189.54092,189,.54864866,-.005405426,Matched (3),-.17567052
4000,2813.3333,697,13.333252,13.333252,.019460604,.78539819,.32174692,18.973553,.060484197,189.73553,189,.54864866,-.005405426,Matched (3),-.2777625
4013.3333,2840,698,13.333252,26.666748,.03077014,.46364394,-.32175425,19.004322,.095632426,190.04321,190,.54864866,0,Master only (1),0
4013.3333,2866.6667,699,0,26.666748,.0275217,0,-.46364394,19.031845,.059359558,190.31845,190,.54864866,0,Master only (1),0
4013.3333,2893.3333,700,0,26.666504,.027521448,0,0,19.059366,50000,190.59366,190,.54864866,0,Master only (1),0
4013.3333,2920,701,0,26.666748,.0275217,0,0,19.086887,50000,190.86887,190,.54864866,0,Master only (1),0
4013.3333,2946.6667,702,0,26.666748,.0275217,0,0,19.114408,50000,191.14409,191,.55405408,.005405426,Matched (3),.19640596
4013.3333,2973.3333,703,0,26.666504,.027521448,0,0,19.14193,50000,191.4193,191,.55405408,.005405426,Matched (3),.19640777
4000,3000,704,-13.333252,26.666748,.03077014,-.46364394,-.46364394,19.172701,.066365883,191.72701,191,.55405408,.005405426,Matched (3),.17567116
3986.6667,3013.3333,705,-13.333252,13.333252,.019460604,-.78539819,-.32175425,19.192162,.060482819,191.92162,191,.55405408,.005405426,Matched (3),.2777625
3960,3026.6667,706,-26.666748,13.333496,.030770252,-1.1071451,-.32174689,19.222931,.09563496,192.22931,192,.55945945,.0054053664,Matched (3),.17566858
3933.3333,3040,707,-26.666748,13.333252,.03077014,-1.1071523,-7.2717667e-06,19.253702,4231.4531,192.53702,192,.55945945,.0054053664,Matched (3),.17566922
3906.6667,3040,708,-26.666504,0,.027521448,-1.5707964,-.46364403,19.281223,.059359007,192.81223,192,.55945945,.0054053664,Matched (3),.19640559
3880,3040,709,-26.666748,0,.0275217,-1.5707964,0,19.308744,50000,193.08745,193,.55945945,0,Master only (1),0
3853.3333,3040,710,-26.666748,0,.0275217,-1.5707964,0,19.336266,50000,193.36266,193,.55945945,0,Master only (1),0
3840,3026.6667,711,-13.333252,-13.333252,.019460604,-2.3561945,-.78539813,19.355726,.02477801,193.55727,193,.55945945,0,Master only (1),0
3826.6667,3013.3333,712,-13.333252,-13.333496,.019460782,-2.3562036,-9.0599060e-06,19.375189,2148.0115,193.75189,193,.55945945,0,Master only (1),0
3813.3333,3000,713,-13.333496,-13.333252,.019460782,-2.3561854,.000018119812,19.39465,1074.0057,193.9465,193,.55945945,0,Master only (1),0
3800,2986.6667,714,-13.333252,-13.333252,.019460604,-2.3561945,-9.0599060e-06,19.41411,2147.9917,194.1411,194,.55945945,0,Matched (3),0
3786.6667,2973.3333,715,-13.333252,-13.333496,.019460782,-2.3562036,-9.0599060e-06,19.433571,2148.0115,194.33571,194,.55945945,0,Matched (3),0
3773.3333,2960,716,-13.333496,-13.333252,.019460782,-2.3561854,.000018119812,19.453032,1074.0057,194.53032,194,.55945945,0,Matched (3),0
3760,2946.6667,717,-13.333252,-13.333252,.019460604,-2.3561945,-9.0599060e-06,19.472492,2147.9917,194.72491,194,.55945945,0,Matched (3),0
3746.6667,2920,718,-13.333252,-26.666748,.03077014,-2.6779487,-.32175422,19.503262,.095632434,195.03262,195,.55405408,-.0054053664,Matched (3),-.17566922
3733.3333,2906.6667,719,-13.333496,-13.333252,.019460782,-2.3561854,.32176328,19.522722,.060481675,195.22722,195,.55405408,-.0054053664,Matched (3),-.2777569
3720,2893.3333,720,-13.333252,-13.333496,.019460782,-2.3562036,-.000018119812,19.542183,1074.0057,195.42183,195,.55405408,-.0054053664,Matched (3),-.2777569
3693.3333,2906.6667,721,-26.666748,13.333496,.030770252,-1.1071451,1.2490585,19.572954,.024634756,195.72954,195,.55405408,-.0054053664,Matched (3),-.17566858
3680,2920,722,-13.333252,13.333252,.019460604,-.78539819,.32174689,19.592415,.060484201,195.92415,195,.55405408,-.0054053664,Matched (3),-.27775943
3666.6667,2933.3333,723,-13.333252,13.333252,.019460604,-.78539819,0,19.611876,50000,196.11876,196,.55405408,0,Master only (1),0
3666.6667,2946.6667,724,0,13.333496,.013760976,0,.78539819,19.625635,.017521018,196.25635,196,.55405408,0,Master only (1),0
3666.6667,2973.3333,725,0,26.666504,.027521448,0,0,19.653156,50000,196.53156,196,.55405408,0,Master only (1),0
3653.3333,3000,726,-13.333496,26.666748,.030770252,-.46365127,-.46365127,19.683928,.066365078,196.83928,196,.55405408,0,Master only (1),0
3653.3333,3026.6667,727,0,26.666748,.0275217,0,.46365127,19.711449,.059358619,197.11449,197,.54864866,-.005405426,Matched (3),-.19640596
3653.3333,3053.3333,728,0,26.666504,.027521448,0,0,19.73897,50000,197.38969,197,.54864866,-.005405426,Matched (3),-.19640777
3653.3333,3080,729,0,26.666748,.0275217,0,0,19.766493,50000,197.66493,197,.54864866,-.005405426,Matched (3),-.19640596
3653.3333,3106.6667,730,0,26.666748,.0275217,0,0,19.794014,50000,197.94014,197,.54864866,-.005405426,Matched (3),-.19640596
3653.3333,3133.3333,731,0,26.666504,.027521448,0,0,19.821535,50000,198.21535,198,.54324323,-.005405426,Matched (3),-.19640777
3653.3333,3160,732,0,26.666748,.0275217,0,0,19.849056,50000,198.49057,198,.54324323,-.005405426,Matched (3),-.19640596
3653.3333,3186.6667,733,0,26.666748,.0275217,0,0,19.876579,50000,198.76579,198,.54324323,-.005405426,Matched (3),-.19640596
3640,3213.3333,734,-13.333252,26.666504,.030769916,-.4636476,-.4636476,19.907349,.066364877,199.07349,199,.54324323,0,Master only (1),0
3640,3226.6667,735,0,13.333496,.013760976,0,.4636476,19.92111,.029679818,199.21111,199,.54324323,0,Master only (1),0
3626.6667,3253.3333,736,-13.333252,26.666504,.030769916,-.4636476,-.4636476,19.95188,.066364877,199.5188,199,.54324323,0,Master only (1),0
3613.3333,3280,737,-13.333496,26.666748,.030770252,-.46365127,-3.6656857e-06,19.982649,8394.1328,199.82649,199,.54324323,0,Master only (1),0
3600,3293.3333,738,-13.333252,13.333252,.019460604,-.78539819,-.32174692,20.00211,.060484197,200.02109,200,.54324323,0,Matched (3),0
3586.6667,3320,739,-13.333252,26.666748,.03077014,-.46364394,.32175425,20.032881,.095632426,200.32881,200,.54324323,0,Matched (3),0
3573.3333,3346.6667,740,-13.333496,26.666748,.030770252,-.46365127,-7.3313713e-06,20.06365,4197.0664,200.63651,200,.54324323,0,Matched (3),0
3560,3373.3333,741,-13.333252,26.666504,.030769916,-.4636476,3.6656857e-06,20.094421,8394.041,200.94421,200,.54324323,0,Matched (3),0
3546.6667,3386.6667,742,-13.333252,13.333496,.019460782,-.78538901,-.3217414,20.113882,.060485788,201.13882,201,.54324323,0,Master only (1),0
3520,3400,743,-26.666748,13.333252,.03077014,-1.1071523,-.32176334,20.144651,.095629729,201.44652,201,.54324323,0,Master only (1),0
3506.6667,3413.3333,744,-13.333252,13.333252,.019460604,-.78539819,.32175416,20.164112,.060482834,201.64111,201,.54324323,0,Master only (1),0
3493.3333,3426.6667,745,-13.333496,13.333496,.019460959,-.78539819,0,20.183573,50000,201.83572,201,.54324323,0,Master only (1),0
3480,3440,746,-13.333252,13.333252,.019460604,-.78539819,0,20.203033,50000,202.03033,202,.54864866,.005405426,Matched (3),.2777625
3466.6667,3453.3333,747,-13.333252,13.333252,.019460604,-.78539819,0,20.222494,50000,202.22495,202,.54864866,.005405426,Matched (3),.2777625
3440,3466.6667,748,-26.666748,13.333496,.030770252,-1.1071451,-.32174689,20.253265,.09563496,202.53265,202,.54864866,.005405426,Matched (3),.17567052
3426.6667,3480,749,-13.333252,13.333252,.019460604,-.78539819,.32174689,20.272726,.060484201,202.72726,202,.54864866,.005405426,Matched (3),.2777625
3400,3493.3333,750,-26.666748,13.333252,.03077014,-1.1071523,-.32175416,20.303495,.095632456,203.03496,203,.55945945,.010810792,Matched (3),.35134038
3386.6667,3506.6667,751,-13.333252,13.333496,.019460782,-.78538901,.32176334,20.322956,.060481664,203.22955,203,.55945945,.010810792,Matched (3),.55551684
3360,3520,752,-26.666748,13.333252,.03077014,-1.1071523,-.32176334,20.353725,.095629729,203.53726,203,.55945945,.010810792,Matched (3),.35134038
3346.6667,3520,753,-13.333252,0,.013760724,-1.5707964,-.46364403,20.367487,.029679503,203.67487,203,.55945945,.010810792,Matched (3),.78562671
3320,3506.6667,754,-26.666748,-13.333252,.03077014,-2.0344403,-.46364391,20.398256,.06636589,203.98256,203,.55945945,.010810792,Matched (3),.35134038
3293.3333,3493.3333,755,-26.666748,-13.333496,.030770252,-2.0344477,-7.3909760e-06,20.429028,4163.2192,204.29028,204,.56486487,.005405426,Matched (3),.17567052
3266.6667,3480,756,-26.666504,-13.333252,.030769916,-2.0344439,3.8146973e-06,20.459797,8066.1489,204.59796,204,.56486487,.005405426,Matched (3),.17567243
3253.3333,3466.6667,757,-13.333496,-13.333252,.019460782,-2.3561854,-.32174158,20.479258,.060485754,204.79257,204,.56486487,.005405426,Matched (3),.27775994
3226.6667,3453.3333,758,-26.666504,-13.333496,.030770028,-2.0344512,.32173419,20.510029,.095638044,205.10028,205,.5702703,.005405426,Matched (3),.1756718
3200,3440,759,-26.666748,-13.333252,.03077014,-2.0344403,.000010967255,20.540798,2805.6375,205.40799,205,.5702703,.005405426,Matched (3),.17567116
3186.6667,3426.6667,760,-13.333252,-13.333252,.019460604,-2.3561945,-.32175422,20.560259,.060482822,205.60258,205,.5702703,.005405426,Matched (3),.2777625
3173.3333,3413.3333,761,-13.333496,-13.333496,.019460959,-2.3561945,0,20.57972,50000,205.7972,205,.5702703,.005405426,Matched (3),.27775744
3160,3400,762,-13.333252,-13.333252,.019460604,-2.3561945,0,20.59918,50000,205.99181,205,.5702703,.005405426,Matched (3),.2777625
3146.6667,3386.6667,763,-13.333252,-13.333252,.019460604,-2.3561945,0,20.618641,50000,206.1864,206,.5702703,0,Master only (1),0
3146.6667,3373.3333,764,0,-13.333496,.013760976,3.1415927,5.4977875,20.632402,.0025030028,206.32402,206,.5702703,0,Master only (1),0
3146.6667,3346.6667,765,0,-26.666504,.027521448,3.1415927,0,20.659924,50000,206.59924,206,.5702703,0,Master only (1),0
3160,3333.3333,766,13.333252,-13.333496,.019460782,2.3562036,-.78538918,20.679384,.024778521,206.79384,206,.5702703,0,Master only (1),0
3173.3333,3320,767,13.333252,-13.333252,.019460604,2.3561945,-9.0599060e-06,20.698845,2147.9917,206.98845,206,.5702703,0,Master only (1),0
3186.6667,3306.6667,768,13.333496,-13.333252,.019460782,2.3561854,-9.0599060e-06,20.718306,2148.0115,207.18306,207,.57567567,.0054053664,Matched (3),.2777569
3213.3333,3293.3333,769,26.666504,-13.333496,.030770028,2.0344512,-.32173419,20.749075,.095638044,207.49075,207,.57567567,.0054053664,Matched (3),.17566986
3226.6667,3280,770,13.333496,-13.333252,.019460782,2.3561854,.32173419,20.768536,.060487144,207.68536,207,.57567567,.0054053664,Matched (3),.2777569
3240,3266.6667,771,13.333252,-13.333252,.019460604,2.3561945,9.0599060e-06,20.787996,2147.9917,207.87996,207,.57567567,.0054053664,Matched (3),.27775943
3240,3253.3333,772,0,-13.333496,.013760976,3.1415927,.78539824,20.801758,.017521018,208.01758,208,.57567567,0,Master only (1),0
3240,3240,773,0,-13.333252,.013760724,3.1415927,0,20.815519,50000,208.1552,208,.57567567,0,Master only (1),0
3240,3213.3333,774,0,-26.666748,.0275217,3.1415927,0,20.84304,50000,208.4304,208,.57567567,0,Master only (1),0
3240,3186.6667,775,0,-26.666504,.027521448,3.1415927,0,20.870562,50000,208.70561,208,.57567567,0,Master only (1),0
3226.6667,3173.3333,776,-13.333252,-13.333496,.019460782,-2.3562036,-5.4977961,20.890022,.0035397424,208.90022,208,.57567567,0,Master only (1),0
3213.3333,3160,777,-13.333496,-13.333252,.019460782,-2.3561854,.000018119812,20.909483,1074.0057,209.09483,209,.57567567,0,Matched (3),0
3200,3173.3333,778,-13.333252,13.333252,.019460604,-.78539819,1.5707872,20.928944,.012389077,209.28943,209,.57567567,0,Matched (3),0
3186.6667,3186.6667,779,-13.333252,13.333496,.019460782,-.78538901,9.1791153e-06,20.948404,2120.1152,209.48404,209,.57567567,0,Matched (3),0
3173.3333,3200,780,-13.333496,13.333252,.019460782,-.7854073,-.000018298626,20.967865,1063.5106,209.67865,209,.57567567,0,Matched (3),0
3160,3213.3333,781,-13.333252,13.333252,.019460604,-.78539819,9.1195107e-06,20.987326,2133.9526,209.87326,209,.57567567,0,Matched (3),0
3146.6667,3226.6667,782,-13.333252,13.333496,.019460782,-.78538901,9.1791153e-06,21.006786,2120.1152,210.06787,210,.57567567,0,Master only (1),0
3133.3333,3240,783,-13.333496,13.333252,.019460782,-.7854073,-.000018298626,21.026247,1063.5106,210.26247,210,.57567567,0,Master only (1),0
3120,3253.3333,784,-13.333252,13.333252,.019460604,-.78539819,9.1195107e-06,21.045708,2133.9526,210.45708,210,.57567567,0,Master only (1),0
3093.3333,3266.6667,785,-26.666748,13.333496,.030770252,-1.1071451,-.32174689,21.076479,.09563496,210.76479,210,.57567567,0,Master only (1),0
3066.6667,3266.6667,786,-26.666504,0,.027521448,-1.5707964,-.4636513,21.104,.059358075,211.04001,211,.57567567,0,Matched (3),0
3040,3266.6667,787,-26.666748,0,.0275217,-1.5707964,0,21.131521,50000,211.31522,211,.57567567,0,Matched (3),0
3013.3333,3266.6667,788,-26.666748,0,.0275217,-1.5707964,0,21.159044,50000,211.59044,211,.57567567,0,Matched (3),0
3000,3253.3333,789,-13.333252,-13.333496,.019460782,-2.3562036,-.78540719,21.178505,.024777953,211.78505,211,.57567567,0,Matched (3),0
3000,3240,790,0,-13.333252,.013760724,3.1415927,5.4977961,21.192265,.0025029527,211.92264,211,.57567567,0,Matched (3),0
3000,3213.3333,791,0,-26.666748,.0275217,3.1415927,0,21.219788,50000,212.19788,212,.57567567,0,Master only (1),0
3013.3333,3200,792,13.333252,-13.333252,.019460604,2.3561945,-.78539824,21.239246,.024778007,212.39246,212,.57567567,0,Master only (1),0
3026.6667,3186.6667,793,13.333496,-13.333252,.019460782,2.3561854,-9.0599060e-06,21.258709,2148.0115,212.5871,212,.57567567,0,Master only (1),0
3040,3173.3333,794,13.333252,-13.333496,.019460782,2.3562036,.000018119812,21.27817,1074.0057,212.78169,212,.57567567,0,Master only (1),0
3066.6667,3160,795,26.666748,-13.333252,.03077014,2.0344403,-.32176328,21.308939,.095629744,213.08939,213,.57567567,0,Matched (3),0
3080,3146.6667,796,13.333252,-13.333252,.019460604,2.3561945,.32175422,21.3284,.060482822,213.284,213,.57567567,0,Matched (3),0
3106.6667,3133.3333,797,26.666748,-13.333496,.030770252,2.0344477,-.32174683,21.359169,.095634982,213.59169,213,.57567567,0,Matched (3),0
3120,3120,798,13.333252,-13.333252,.019460604,2.3561945,.32174683,21.37863,.060484212,213.7863,213,.57567567,0,Matched (3),0
3133.3333,3106.6667,799,13.333252,-13.333252,.019460604,2.3561945,0,21.39809,50000,213.9809,213,.57567567,0,Matched (3),0
3146.6667,3093.3333,800,13.333496,-13.333496,.019460959,2.3561945,0,21.417553,50000,214.17554,214,.57567567,0,Master only (1),0
3160,3080,801,13.333252,-13.333252,.019460604,2.3561945,0,21.437012,50000,214.37012,214,.57567567,0,Master only (1),0
3186.6667,3066.6667,802,26.666748,-13.333252,.03077014,2.0344403,-.32175422,21.467783,.095632434,214.67783,214,.57567567,0,Master only (1),0
3200,3053.3333,803,13.333252,-13.333496,.019460782,2.3562036,.32176328,21.487244,.060481675,214.87244,214,.57567567,0,Master only (1),0
