x_var,y_var,point,diff_x,diff_y,distance,theta,diff_theta,cumulative_distance,r,cumulative_distance_10_actual,cumulative_distance_10_dummy,height,cumulative_distance_2,cumulative_distance_3,cumulative_distance_4,cumulative_distance_5,cumulative_distance_6,cumulative_distance_7,cumulative_distance_8,cumulative_distance_9,cumulative_distance_10,cumulative_distance_11,cumulative_distance_12,cumulative_distance_13,cumulative_distance_14,cumulative_distance_15,cumulative_distance_16,cumulative_distance_17,cumulative_distance_18,cumulative_distance_19,cumulative_distance_20,cumulative_distance_21,cumulative_distance_22,cumulative_distance_23,height_hat,diff_height,_merge,grade
4280,3466.6667,542,26.666504,-26.666504,.038909093,2.3561945,.32175064,15.33987,.12092934,153.39871,153,.5,236.91367,3646.5752,56128.086,863923.5,13297511,204675296,3150362112,48490373120,746363879424,11488032980992,176823803576320,2721671920222208,4.1891977e+16,6.4480131e+17,9.9247813e+18,1.5276224e+20,2.3513164e+21,3.6191463e+22,5.5705903e+23,8.5742524e+24,1.3197490e+26,2.0313577e+27,.53269935,0,Matched (3),0
4306.6665,3453.3333,543,26.666504,-13.333496,.03076045,2.0344512,-.32174325,15.370631,.095605582,153.70631,153,.5,236.91367,3646.5752,56128.086,863923.5,13297511,204675296,3150362112,48490373120,746363879424,11488032980992,176823803576320,2721671920222208,4.1891977e+16,6.4480131e+17,9.9247813e+18,1.5276224e+20,2.3513164e+21,3.6191463e+22,5.5705903e+23,8.5742524e+24,1.3197490e+26,2.0313577e+27,.53269935,0,Matched (3),0
4333.3335,3426.6667,544,26.666992,-26.666504,.03890945,2.3561854,.32173419,15.40954,.12093663,154.0954,154,.5,,,,,,,,,,,,,,,,,,,,,,,,0,Master only (1),0
4360,3413.3333,545,26.666504,-13.333496,.03076045,2.0344512,-.32173419,15.440301,.095608272,154.40302,154,.5,,,,,,,,,,,,,,,,,,,,,,,,0,Master only (1),0
4386.6665,3400,546,26.666504,-13.333252,.030760339,2.0344439,-7.3909760e-06,15.471062,4161.8779,154.71062,154,.5,,,,,,,,,,,,,,,,,,,,,,,,0,Master only (1),0
4400,3386.6667,547,13.333496,-13.333252,.019454725,2.3561854,.32174158,15.490516,.060466927,154.90515,154,.5,,,,,,,,,,,,,,,,,,,,,,,,0,Master only (1),0
4426.6665,3373.3333,548,26.666504,-13.333496,.03076045,2.0344512,-.32173419,15.521276,.095608272,155.21277,155,.5,,,,,,,,,,,,,,,,,,,,,,,,0,Master only (1),0
4453.3335,3346.6667,549,26.666992,-26.666504,.03890945,2.3561854,.32173419,15.560186,.12093663,155.60187,155,.5,,,,,,,,,,,,,,,,,,,,,,,,0,Master only (1),0
4480,3320,550,26.666504,-26.666748,.038909268,2.356199,.000013589859,15.599095,2863.1104,155.99095,155,.5,,,,,,,,,,,,,,,,,,,,,,,,0,Master only (1),0
4480,3293.3333,551,0,-26.666748,.027513135,3.1415927,.78539371,15.626609,.035031009,156.26608,156,.5,243.36002,3796.4163,59224.094,923895.94,14412777,224839312,3507493376,54716899328,853583659008,13315905421312,207728123314176,3240558998847488,5.0552719e+16,7.8862245e+17,1.2302510e+19,1.9191917e+20,2.9939390e+21,4.6705449e+22,7.2860503e+23,1.1366239e+25,1.7731333e+26,2.7660881e+27,.53076786,0,Matched (3),0
4493.3335,3266.6667,552,13.333496,-26.666504,.03076045,2.6779377,-.46365499,15.657369,.066343404,156.57368,156,.5,243.36002,3796.4163,59224.094,923895.94,14412777,224839312,3507493376,54716899328,853583659008,13315905421312,207728123314176,3240558998847488,5.0552719e+16,7.8862245e+17,1.2302510e+19,1.9191917e+20,2.9939390e+21,4.6705449e+22,7.2860503e+23,1.1366239e+25,1.7731333e+26,2.7660881e+27,.53076786,0,Matched (3),0
4506.6665,3253.3333,553,13.333008,-13.333496,.019454546,2.3562129,-.32172489,15.676824,.060469508,156.76823,156,.5,243.36002,3796.4163,59224.094,923895.94,14412777,224839312,3507493376,54716899328,853583659008,13315905421312,207728123314176,3240558998847488,5.0552719e+16,7.8862245e+17,1.2302510e+19,1.9191917e+20,2.9939390e+21,4.6705449e+22,7.2860503e+23,1.1366239e+25,1.7731333e+26,2.7660881e+27,.53076786,0,Matched (3),0
4520,3226.6667,554,13.333496,-26.666504,.03076045,2.6779377,.32172489,15.707584,.095611036,157.07584,157,.50540543,246.61563,3872.8521,60819.27,955105.81,14998982,235544032,3698983424,58088837120,912227172352,14325615951872,224969480994816,3532920643911680,5.5480987e+16,8.7127349e+17,1.3682479e+19,2.1486966e+20,3.3743133e+21,5.2990218e+22,8.3215835e+23,1.3068215e+25,2.0522326e+26,3.2228262e+27,.5299899,.005405426,Matched (3),.17572649
4533.3335,3200,555,13.333496,-26.666748,.030760676,2.6779413,3.5762787e-06,15.738344,8601.3086,157.38344,157,.50540543,246.61563,3872.8521,60819.27,955105.81,14998982,235544032,3698983424,58088837120,912227172352,14325615951872,224969480994816,3532920643911680,5.5480987e+16,8.7127349e+17,1.3682479e+19,2.1486966e+20,3.3743133e+21,5.2990218e+22,8.3215835e+23,1.3068215e+25,2.0522326e+26,3.2228262e+27,.5299899,.005405426,Matched (3),.17572521
4560,3173.3333,556,26.666504,-26.666748,.038909268,2.356199,-.3217423,15.777254,.12093302,157.77254,157,.50540543,246.61563,3872.8521,60819.27,955105.81,14998982,235544032,3698983424,58088837120,912227172352,14325615951872,224969480994816,3532920643911680,5.5480987e+16,8.7127349e+17,1.3682479e+19,2.1486966e+20,3.3743133e+21,5.2990218e+22,8.3215835e+23,1.3068215e+25,2.0522326e+26,3.2228262e+27,.5299899,.005405426,Matched (3),.13892387
4573.3335,3146.6667,557,13.333496,-26.666504,.03076045,2.6779377,.32173872,15.808014,.095606931,158.08014,158,.51081079,249.89288,3950.3069,62446.453,987153.56,15604924,246682640,3899559424,61644238848,974472151040,15404455952384,243513656606720,3849464028594176,6.0852329e+16,9.6195365e+17,1.5206564e+19,2.4038537e+20,3.8000121e+21,6.0070593e+22,9.4959594e+23,1.5011213e+25,2.3729727e+26,3.7511953e+27,.52935588,.0054053664,Matched (3),.17572455
4586.6665,3120,558,13.333008,-26.666748,.03076045,2.6779561,.000018358231,15.838775,1675.5673,158.38774,158,.51081079,249.89288,3950.3069,62446.453,987153.56,15604924,246682640,3899559424,61644238848,974472151040,15404455952384,243513656606720,3849464028594176,6.0852329e+16,9.6195365e+17,1.5206564e+19,2.4038537e+20,3.8000121e+21,6.0070593e+22,9.4959594e+23,1.5011213e+25,2.3729727e+26,3.7511953e+27,.52935588,.0054053664,Matched (3),.17572455
4600,3093.3333,559,13.333496,-26.666748,.030760676,2.6779413,-.000014781952,15.869535,2080.9617,158.69536,158,.51081079,249.89288,3950.3069,62446.453,987153.56,15604924,246682640,3899559424,61644238848,974472151040,15404455952384,243513656606720,3849464028594176,6.0852329e+16,9.6195365e+17,1.5206564e+19,2.4038537e+20,3.8000121e+21,6.0070593e+22,9.4959594e+23,1.5011213e+25,2.3729727e+26,3.7511953e+27,.52935588,.0054053664,Matched (3),.17572327
4613.3335,3066.6667,560,13.333496,-26.666504,.03076045,2.6779377,-3.5762787e-06,15.900296,8601.2451,159.00296,159,.51621622,253.19174,4028.7869,64106.055,1020055.5,16231123,258269632,4109586176,65391734784,1040513236992,16556646989824,263449351290880,4192006192496640,6.6703200e+16,1.0613813e+18,1.6888699e+19,2.6873297e+20,4.2760789e+21,6.8040969e+22,1.0826679e+24,1.7227411e+25,2.7412255e+26,4.3618380e+27,.52885026,.005405426,Matched (3),.17572649
4613.3335,3040,561,0,-26.666748,.027513135,3.1415927,.46365499,15.927809,.059339672,159.27809,159,.51621622,253.19174,4028.7869,64106.055,1020055.5,16231123,258269632,4109586176,65391734784,1040513236992,16556646989824,263449351290880,4192006192496640,6.6703200e+16,1.0613813e+18,1.6888699e+19,2.6873297e+20,4.2760789e+21,6.8040969e+22,1.0826679e+24,1.7227411e+25,2.7412255e+26,4.3618380e+27,.52885026,.005405426,Matched (3),.1964671
4613.3335,3013.3333,562,0,-26.666748,.027513135,3.1415927,0,15.955322,50000,159.55322,159,.51621622,253.19174,4028.7869,64106.055,1020055.5,16231123,258269632,4109586176,65391734784,1040513236992,16556646989824,263449351290880,4192006192496640,6.6703200e+16,1.0613813e+18,1.6888699e+19,2.6873297e+20,4.2760789e+21,6.8040969e+22,1.0826679e+24,1.7227411e+25,2.7412255e+26,4.3618380e+27,.52885026,.005405426,Matched (3),.1964671
4613.3335,2986.6667,563,0,-26.666504,.027512884,3.1415927,0,15.982835,50000,159.82835,159,.51621622,253.19174,4028.7869,64106.055,1020055.5,16231123,258269632,4109586176,65391734784,1040513236992,16556646989824,263449351290880,4192006192496640,6.6703200e+16,1.0613813e+18,1.6888699e+19,2.6873297e+20,4.2760789e+21,6.8040969e+22,1.0826679e+24,1.7227411e+25,2.7412255e+26,4.3618380e+27,.52885026,.005405426,Matched (3),.1964689
4600,2973.3333,564,-13.333496,-13.333496,.019454902,-2.3561945,-5.4977875,16.002291,.0035386786,160.0229,160,.52162164,256.51227,4108.3008,65798.547,1053829.6,16878136,270320224,4329448960,69340463104,1110556934144,17786680115200,284871490535424,4562501882609664,7.3073027e+16,1.1703378e+18,1.8744129e+19,3.0020601e+20,4.8080993e+21,7.7006528e+22,1.2333366e+24,1.9753119e+25,3.1636598e+26,5.0669174e+27,.52849156,.005405426,Matched (3),.27784392
4586.6665,2960,565,-13.333496,-13.333252,.019454725,-2.3561854,9.0599060e-06,16.021744,2147.343,160.21744,160,.52162164,256.51227,4108.3008,65798.547,1053829.6,16878136,270320224,4329448960,69340463104,1110556934144,17786680115200,284871490535424,4562501882609664,7.3073027e+16,1.1703378e+18,1.8744129e+19,3.0020601e+20,4.8080993e+21,7.7006528e+22,1.2333366e+24,1.9753119e+25,3.1636598e+26,5.0669174e+27,.52849156,.005405426,Matched (3),.27784643
4573.3335,2946.6667,566,-13.333008,-13.333252,.019454367,-2.3562036,-.000018119812,16.041199,1073.6517,160.41199,160,.52162164,256.51227,4108.3008,65798.547,1053829.6,16878136,270320224,4329448960,69340463104,1110556934144,17786680115200,284871490535424,4562501882609664,7.3073027e+16,1.1703378e+18,1.8744129e+19,3.0020601e+20,4.8080993e+21,7.7006528e+22,1.2333366e+24,1.9753119e+25,3.1636598e+26,5.0669174e+27,.52849156,.005405426,Matched (3),.27785155
4560,2933.3333,567,-13.333496,-13.333496,.019454902,-2.3561945,9.0599060e-06,16.060654,2147.3625,160.60654,160,.52162164,256.51227,4108.3008,65798.547,1053829.6,16878136,270320224,4329448960,69340463104,1110556934144,17786680115200,284871490535424,4562501882609664,7.3073027e+16,1.1703378e+18,1.8744129e+19,3.0020601e+20,4.8080993e+21,7.7006528e+22,1.2333366e+24,1.9753119e+25,3.1636598e+26,5.0669174e+27,.52849156,.005405426,Matched (3),.27784392
4546.6665,2933.3333,568,-13.333496,0,.013756693,-1.5707964,.78539813,16.074411,.017515566,160.74411,160,.52162164,256.51227,4108.3008,65798.547,1053829.6,16878136,270320224,4329448960,69340463104,1110556934144,17786680115200,284871490535424,4562501882609664,7.3073027e+16,1.1703378e+18,1.8744129e+19,3.0020601e+20,4.8080993e+21,7.7006528e+22,1.2333366e+24,1.9753119e+25,3.1636598e+26,5.0669174e+27,.52849156,.005405426,Matched (3),.39293063
4520,2920,569,-26.666504,-13.333252,.030760339,-2.0344439,-.46364748,16.105171,.066344239,161.05171,161,.52162164,259.85443,4188.8535,67524.32,1088492.1,17546494,282849504,4559534080,73499697152,1184815120384,19099220443136,307879462567936,4963017246638080,8.0003842e+16,1.2896620e+18,2.0789353e+19,3.3512439e+20,5.4022051e+21,8.7083557e+22,1.4037870e+24,2.2629048e+25,3.6478027e+26,5.8802583e+27,.52825314,0,Matched (3),0
4506.6665,2920,570,-13.333496,0,.013756693,-1.5707964,.46364748,16.118927,.029670587,161.18927,161,.52162164,259.85443,4188.8535,67524.32,1088492.1,17546494,282849504,4559534080,73499697152,1184815120384,19099220443136,307879462567936,4963017246638080,8.0003842e+16,1.2896620e+18,2.0789353e+19,3.3512439e+20,5.4022051e+21,8.7083557e+22,1.4037870e+24,2.2629048e+25,3.6478027e+26,5.8802583e+27,.52825314,0,Matched (3),0
4480,2920,571,-26.666504,0,.027512884,-1.5707964,0,16.146441,50000,161.4644,161,.52162164,259.85443,4188.8535,67524.32,1088492.1,17546494,282849504,4559534080,73499697152,1184815120384,19099220443136,307879462567936,4963017246638080,8.0003842e+16,1.2896620e+18,2.0789353e+19,3.3512439e+20,5.4022051e+21,8.7083557e+22,1.4037870e+24,2.2629048e+25,3.6478027e+26,5.8802583e+27,.52825314,0,Matched (3),0
4453.3335,2920,572,-26.666504,0,.027512884,-1.5707964,0,16.173954,50000,161.73953,161,.52162164,259.85443,4188.8535,67524.32,1088492.1,17546494,282849504,4559534080,73499697152,1184815120384,19099220443136,307879462567936,4963017246638080,8.0003842e+16,1.2896620e+18,2.0789353e+19,3.3512439e+20,5.4022051e+21,8.7083557e+22,1.4037870e+24,2.2629048e+25,3.6478027e+26,5.8802583e+27,.52825314,0,Matched (3),0
4426.6665,2920,573,-26.666992,0,.027513387,-1.5707964,0,16.201468,50000,162.01468,162,.52702701,263.2182,4270.4526,69283.82,1124060.9,18236764,295873280,4800248320,77879230464,1263512715264,20499230883840,332579551051776,5395771172061184,8.7540994e+16,1.4202651e+18,2.3042384e+19,3.7383965e+20,6.0651749e+21,9.8401400e+22,1.5964644e+24,2.5901041e+25,4.2021849e+26,6.8176256e+27,.52816719,.0054053664,Matched (3),.19646314
4400,2920,574,-26.666504,0,.027512884,-1.5707964,0,16.228979,50000,162.28979,162,.52702701,263.2182,4270.4526,69283.82,1124060.9,18236764,295873280,4800248320,77879230464,1263512715264,20499230883840,332579551051776,5395771172061184,8.7540994e+16,1.4202651e+18,2.3042384e+19,3.7383965e+20,6.0651749e+21,9.8401400e+22,1.5964644e+24,2.5901041e+25,4.2021849e+26,6.8176256e+27,.52816719,.0054053664,Matched (3),.19646673
4373.3335,2920,575,-26.666504,0,.027512884,-1.5707964,0,16.256493,50000,162.56493,162,.52702701,263.2182,4270.4526,69283.82,1124060.9,18236764,295873280,4800248320,77879230464,1263512715264,20499230883840,332579551051776,5395771172061184,8.7540994e+16,1.4202651e+18,2.3042384e+19,3.7383965e+20,6.0651749e+21,9.8401400e+22,1.5964644e+24,2.5901041e+25,4.2021849e+26,6.8176256e+27,.52816719,.0054053664,Matched (3),.19646673
4346.6665,2920,576,-26.666992,0,.027513387,-1.5707964,0,16.284006,50000,162.84006,162,.52702701,263.2182,4270.4526,69283.82,1124060.9,18236764,295873280,4800248320,77879230464,1263512715264,20499230883840,332579551051776,5395771172061184,8.7540994e+16,1.4202651e+18,2.3042384e+19,3.7383965e+20,6.0651749e+21,9.8401400e+22,1.5964644e+24,2.5901041e+25,4.2021849e+26,6.8176256e+27,.52816719,.0054053664,Matched (3),.19646314
4320,2920,577,-26.666504,0,.027512884,-1.5707964,0,16.31152,50000,163.1152,163,.53243244,266.60361,4353.104,71077.492,1160553.3,18949516,309407712,5052009472,82489212928,1346883944448,21991922860032,359084129779712,5863126427762688,9.5733129e+16,1.5631306e+18,2.5522798e+19,4.1673630e+20,6.8044707e+21,1.1110341e+23,1.8140965e+24,2.9620569e+25,4.8364467e+26,7.8969508e+27,.52816701,.005405426,Matched (3),.1964689
4293.3335,2920,578,-26.666504,0,.027512884,-1.5707964,0,16.339031,50000,163.39032,163,.53243244,266.60361,4353.104,71077.492,1160553.3,18949516,309407712,5052009472,82489212928,1346883944448,21991922860032,359084129779712,5863126427762688,9.5733129e+16,1.5631306e+18,2.5522798e+19,4.1673630e+20,6.8044707e+21,1.1110341e+23,1.8140965e+24,2.9620569e+25,4.8364467e+26,7.8969508e+27,.52816701,.005405426,Matched (3),.1964689
4266.6665,2920,579,-26.666992,0,.027513387,-1.5707964,0,16.366545,50000,163.66545,163,.53243244,266.60361,4353.104,71077.492,1160553.3,18949516,309407712,5052009472,82489212928,1346883944448,21991922860032,359084129779712,5863126427762688,9.5733129e+16,1.5631306e+18,2.5522798e+19,4.1673630e+20,6.8044707e+21,1.1110341e+23,1.8140965e+24,2.9620569e+25,4.8364467e+26,7.8969508e+27,.52816701,.005405426,Matched (3),.19646531
